Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword
les chefs 2019 concours,6,6,50,73.25,0.00,https://www.transgourmet.fr/actualites-et-evenements/les-chefs-en-or,2,0,0.00,0,11800000,"[0,0,100,40,40,0,0,0,0,0,0,0]",1585004877,Video Carousel
fresh magazine lyon,55,55,50,55.28,0.00,https://www.transgourmet.fr/,0,0,0.00,0,9990000,"[80,60,0,0,0,0,20,20,0,20,20,100]",1583269449,Image pack
recrutement patissier bordeaux,96,96,50,81.52,0.00,https://www.transgourmet.fr/,0,0,0.00,0,131000,"[33,0,33,0,0,0,0,67,33,100,33,0]",1583843275,"Reviews, AdWords bottom, Jobs search"
plaque à croissant,18,18,50,72.15,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/st-auvent/matiere-grasse-tourer-st-auvent-croissant-2-plaque,0,0,0.00,1,15100000,"[11,22,11,11,22,11,44,100,56,56,11,11]",1583330544,"Image pack, Reviews, Image, AdWords top, Shopping ads, Video Carousel"
traiteur mosaique,89,89,50,62,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/valade-en-correze/mosaique-de-fruits-sans-sucre-ananas-peche,0,0,0.00,0,535000,"[11,11,56,22,100,33,44,11,78,11,33,11]",1585511939,"Knowledge panel, Image pack, Site links, Video"
trance méditerranée,6,6,50,76.88,0.00,https://www.transgourmet.fr/le-groupe/nous-connaitre/implantations/transgourmet-mediterranee,2,0,0.00,0,100,"[0,0,22,100,11,44,11,11,11,11,11,11]",1584810314,"Image pack, Site links, Video"
nutrition menu equilibré,73,73,50,79.22,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-services/services-en-ligne/e-quilibre,0,0,0.00,0.11,10600000,"[100,11,11,11,11,56,11,22,11,11,11,11]",1583193167,"Image pack, Site links, Reviews, Video Carousel"
www metiers alimentation ac versailles fr,75,75,50,50.56,0.00,https://www.transgourmet.fr/,0,0,0.00,0,0,"[0,14,0,14,14,0,14,0,100,14,100,14]",1583306291,"Image pack, Site links"
andouillette oignons vin blanc,50,50,50,83.83,0.00,https://www.transgourmet.fr/actualites-et-evenements/recettes/andouillette-pommes-frites-et-sauce-moutarde-de-dijon,0,0,0.00,0,76300,"[40,20,20,20,60,20,20,100,20,20,20,20]",1583763768,"Image pack, Reviews, Image, Video Carousel"
sita lyon,58,58,50,85.66,0.00,https://www.transgourmet.fr/,0,0,0.00,0,3400000,"[33,100,67,100,67,67,67,33,33,33,33,33]",1584522271,"Knowledge panel, Image pack, Reviews"
creme dessert vanille mont blanc,53,53,50,83.13,2.13,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/mont-blanc/creme-dessert-la-vanille-0,0,0,0.00,0.87,469000,"[40,80,20,20,20,40,100,60,80,20,20,20]",1584893028,"Image pack, Image, Video Carousel"
grossiste halal nantes,61,61,50,66.28,0.72,https://www.transgourmet.fr/catalogues,0,0,0.00,0.22,71,"[25,25,50,25,25,50,25,25,100,25,25,25]",1585429133,"Local pack, Image pack, Site links, AdWords bottom"
grossiste equipement restauration,34,34,50,71.42,1.00,https://www.transgourmet.fr/livraison/transgourmet/nos-services/matfer-service-plus,0,0,0.00,0.97,200000,"[14,14,14,43,14,14,14,29,14,100,14,100]",1583824449,"Local pack, Image pack, Site links, Reviews"
dindes fermieres,51,51,50,64.81,0.00,https://www.transgourmet.fr/printpdf/8308,0,0,0.00,0,35900,"[60,20,20,0,20,0,0,20,20,20,20,100]",1584899950,"Video, Image"
farce pour bouchées feuilletées,49,59,50,89.54,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/basso-traiteur/garniture-bouchee-reine,0,0,0.00,0,269000,"[20,20,20,20,20,20,20,0,100,0,20,40]",1585551650,"Image pack, Image, Video Carousel"
cuisson rosbeef 1.6 kg,40,40,50,84.06,0.00,https://www.transgourmet.fr/sites/transgourmet.fr/files/catalog/pdf/lessentiel_restauration_collective.pdf,0,0,0.00,0,95,"[44,56,11,56,78,11,100,33,11,78,11,11]",1583591096,"Image pack, Reviews, Video, Image"
boulangerie tours horaires,71,71,50,77.98,0.00,https://www.transgourmet.fr/,0,0,0.00,0,408000,"[60,20,60,40,20,20,20,100,20,20,40,20]",1585134198,"Local pack, Image pack"
creme brulee fr,73,73,50,86.27,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/debic/appareil-creme-brulee,0,0,0.00,0,44900000,"[57,71,0,14,43,100,0,14,29,14,29,0]",1585463137,"Site links, Image, Video Carousel"
quimper karte,84,84,50,84.46,0.00,https://www.transgourmet.fr/,0,0,0.00,0,1030000,"[0,0,0,100,33,33,67,33,33,0,0,0]",1585461991,"Image pack, Site links, Video, FAQ"
coulommiers france map,19,19,50,84.94,0.00,https://www.transgourmet.fr/le-groupe/nous-connaitre/implantations/transgourmet-coulommiers,0,0,0.00,0,200000,"[0,14,0,0,14,100,14,29,0,0,0,14]",1583147520,"Image pack, Site links, Reviews"
interdiction des kebab en france,33,33,50,88.46,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/france-kebab/lamelles-de-kebab-volaille-roties-halal-sachet,0,0,0.00,0,400000,"[11,11,0,0,0,0,0,0,0,0,100,0]",1584615699,"Image pack, Site links, Reviews, Video, Featured snippet"
gratin dauphinois amélioré,85,85,50,83.63,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/lunor/gratin-dauphinois-barquette-de-2-kg,0,0,0.00,0,99500,"[100,9,9,18,9,9,18,9,9,9,64,64]",1583388581,"Reviews, Image"
creme chantilly aerosol,48,48,50,76.75,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/debic/creme-sucree-sous-pression-37-mg,0,0,0.00,0.86,70300,"[0,0,11,11,11,100,22,11,33,11,33,11]",1584349558,"Image pack, Site links, Reviews, Image, Shopping ads, Video Carousel, FAQ"
pruneaux ou jus de pruneaux,38,38,50,81.19,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/maitre-prunille/pruneaux-denoyautes-au-jus-de-pruneau,0,0,0.00,0.27,1360000,"[0,0,0,14,14,43,14,14,100,29,14,71]",1583223701,"Site links, Reviews, Featured snippet, Image, Video Carousel, People also ask"
restaurant cabiron montpellier,72,72,50,76.27,0.00,https://www.transgourmet.fr/,0,0,0.00,0.02,0,"[33,33,33,100,100,67,33,33,100,67,33,33]",1583314070,"Knowledge panel, Image pack, Site links, Reviews"
crème à café graisse de porc,83,83,50,79.16,0.00,https://www.transgourmet.fr/sites/transgourmet.fr/files/catalog/pdf/lessentiel_des_produits_transgourmet.pdf,0,0,0.00,0.07,2340000,"[0,56,0,56,100,0,11,56,33,11,22,22]",1583391835,"Image pack, Reviews, Video, Image, People also ask"
au panier gourmand saveurs du terroir et salaison d auvergne,93,93,50,64.97,0.00,https://www.transgourmet.fr/sites/transgourmet.fr/files/catalog/pdf/lessentiel_des_produits_transgourmet.pdf,0,0,0.00,0,36200,"[100,100,100,100,0,0,100,0,0,0,0,0]",1584011524,"Image pack, Reviews"
vente de produit congelé,80,80,50,66.68,0.00,https://www.transgourmet.fr/cash-carry/nos-rayons/le-surgele,0,0,0.00,0.29,2230000,"[100,33,33,33,33,0,33,67,33,0,33,33]",1585454729,"Image pack, Site links, AdWords top"
sac de couscous,9,9,50,68.55,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/alpina-savoie/couscous-moyen-bio-sac-de-5-kg,1,0,0.00,0.8,1560000,"[75,25,75,50,50,25,25,100,100,25,25,100]",1584165101,"Image pack, Reviews, Image"
pain sesame,65,65,50,82.19,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/harrys/pain-hamburger-au-sesame,0,0,0.00,0.03,23200000,"[1,1,1,2,1,1,1,36,100,55,19,13]",1585145066,"Image pack, Image, Video Carousel"
application mobile restaurant,80,80,50,57.05,1.72,https://www.transgourmet.fr/livraison/transgourmet/nos-services/services-en-ligne/application-mobile,0,0,0.00,0.19,936000000,"[20,40,20,40,20,20,100,20,40,20,20,80]",1583439926,"Site links, Reviews"
riz désherber canard,94,94,50,75.08,0.00,https://www.transgourmet.fr/file/6711/download?token=iTDToxkD,0,0,0.00,0.16,32100,"[0,0,0,0,0,0,0,0,0,0,0,100]",1583962778,"Image pack, Reviews, Video, Featured snippet"
grossiste alimentaire particulier ligne,15,15,50,66.55,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-services/services-en-ligne/commande-en-ligne,0,0,0.00,0,130000,"[100,0,0,0,0,0,0,100,0,0,0,0]",1584553125,"Image pack, Site links, Reviews, FAQ"
faire de la creme brulée,88,88,50,83.14,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/debic/appareil-creme-brulee,0,0,0.00,0.14,52600000,"[29,100,43,100,14,14,14,14,14,43,14,14]",1583320929,"Reviews, Video, Image, Video Carousel"
filet mignon morilles au four,57,57,50,83.03,0.00,https://www.transgourmet.fr/sites/transgourmet.fr/files/plat-du-jour-filet-mignon-sauce-morilles-poelee-champignons.pdf,0,0,0.00,0,109000,"[100,11,0,11,0,44,0,0,0,11,0,11]",1583590995,"Image pack, Reviews, Image, Video Carousel"
responsable logistique bretagne,91,91,50,73.78,0.18,https://www.transgourmet.fr/,0,0,0.00,0.4,0,"[25,25,25,25,25,25,25,25,25,25,75,100]",1583306162,"Image pack, Site links, AdWords top"
gourmet dijon,27,27,50,74.67,0.00,https://www.transgourmet.fr/,0,0,0.00,0,7340000,"[20,20,60,20,100,100,20,20,60,20,60,40]",1584964908,"Knowledge panel, Image pack, Site links, Video Carousel"
fermage synonyme,24,24,50,88.93,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/grand-fermage,0,0,0.00,0,55,"[20,20,60,20,0,60,20,100,80,20,20,40]",1584993469,"Image pack, Featured snippet"
pruneau d agen au sirop recette,38,38,50,77.5,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/maitre-prunille/pruneaux-au-sirop-avec-noyau,0,0,0.00,0,21000,"[20,20,20,60,40,40,0,0,100,20,20,60]",1583407617,"Reviews, Image"
tranche de piece,42,42,50,83.01,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/petitgas/pate-de-campagne-tranche-piece-de-40-g,0,0,0.00,0,3390000,"[6,41,100,6,6,6,6,65,100,41,6,18]",1584508588,"Image pack, Site links, Reviews, Video Carousel"
sirop pruneaux,22,22,50,74.91,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/maitre-prunille/pruneau-denoyaute-au-sirop-de-pruneau,0,0,0.00,1,329000,"[100,25,25,25,25,25,50,75,25,25,25,75]",1585256559,"Image pack, Image, Shopping ads"
ou acheter du fromage en grain en france,76,76,50,70.38,0.00,https://www.transgourmet.fr/sites/transgourmet.fr/files/catalog/pdf/catalogue-premium-web.pdf,0,0,0.00,0.76,10100000,"[33,11,33,11,11,11,11,11,11,100,22,11]",1585184443,"Image pack, Image, AdWords bottom, Shopping ads, Video Carousel"
livraison repas aix les bains,93,93,50,72.15,0.38,https://www.transgourmet.fr/,0,0,0.00,0.33,291000,"[14,14,14,100,14,29,14,43,14,14,14,14]",1583378502,"Local pack, Image pack, Site links, Reviews"
pommes grenailles confites,41,41,50,84.82,0.00,https://www.transgourmet.fr/printpdf/8306,0,0,0.00,0,150000,"[78,11,11,11,100,22,11,11,44,22,11,11]",1585083641,"Image pack, Image, Video Carousel"
produit saison printemps,90,90,50,78.24,0.00,https://www.transgourmet.fr/reussir-sa-saison-printemps-ete,0,0,0.00,0,73600000,"[100,25,25,25,25,25,0,75,0,75,75,25]",1583320924,"Image pack, Video, Featured snippet"
exportation agroalimentaire france,92,92,50,82.16,0.00,https://www.transgourmet.fr/,0,0,0.00,0.04,638000,"[14,14,14,14,100,71,57,14,14,14,14,14]",1585492617,Image pack
gros palet sur terre prix,59,59,50,78.23,0.00,https://www.transgourmet.fr/sites/transgourmet.fr/files/catalog/pdf/lessentiel_des_produits_transgourmet.pdf,0,0,0.00,0.77,77,"[8,4,8,12,4,42,100,19,4,4,4,12]",1584161154,"Image pack, Site links, Reviews, Video, Image"
temps cuisson dinde 4.5 kg,75,75,50,83.6,0.00,https://www.transgourmet.fr/sites/transgourmet.fr/files/catalog/pdf/lessentiel_restauration_collective.pdf,0,0,0.00,0,27900,"[75,100,0,0,0,0,0,0,0,0,0,25]",1583400198,"Image pack, Reviews, Video, Image"
commercial en patisserie,50,50,50,80.65,0.00,https://www.transgourmet.fr/livraison/transgourmet/votre-metier/boulangerie-patisserie,0,0,0.00,0.07,27800000,"[11,100,22,33,33,33,78,11,11,11,11,11]",1585487572,"Image pack, Jobs search"
charcuterie gerard d export,67,67,50,79.16,0.00,https://www.transgourmet.fr/cash-carry/nos-rayons/la-charcuterie-et-le-traiteur,0,0,0.00,0.07,120000,"[40,40,40,60,100,20,20,20,20,80,80,20]",1584835500,"Knowledge panel, Image pack"
kebab griller,81,81,50,90.98,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/france-kebab/lamelles-de-kebab-oriental-grillees-halal,0,0,0.00,0,1450000,"[0,0,0,20,100,100,20,20,20,60,40,20]",1583380851,"Knowledge panel, Image pack, Site links, Reviews, Video, Image, Video Carousel"
recette presskopf alsacien,83,83,50,74.18,0.00,https://www.transgourmet.fr/cash-carry/votre-activite/restauration/restauration-alsacienne,0,0,0.00,0,3920,"[14,14,0,0,14,0,0,100,14,43,43,100]",1584162231,"Image pack, Reviews, Image, Video Carousel"
produit de laboratoire,58,58,50,67.5,0.66,https://www.transgourmet.fr/cash-carry/nos-rayons/les-produits-de-laboratoire-patisserie,0,0,0.00,0.95,105000000,"[100,8,12,12,12,4,12,4,12,15,19,12]",1583586581,"Local pack, Image pack, Site links"
fournisseur plat cuisiné sous vide pour restaurant,5,5,50,65.88,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-produits/plats-cuisines,2,0,0.00,0.43,83,"[100,50,50,50,50,100,50,50,50,50,100,50]",1585184017,"Image pack, Site links"
croquette pasquier,58,58,50,73.61,0.52,https://www.transgourmet.fr/sites/transgourmet.fr/files/catalog/pdf/lessentiel_restauration_collective.pdf,0,0,0.00,1,92,"[40,80,20,20,20,20,20,60,20,100,20,20]",1583622178,"Image pack, Site links, Reviews, Video"
acheter sauce gyma,5,5,50,64.73,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/gyma,0,0,0.00,0.98,49,"[0,0,0,0,14,14,14,14,100,14,29,14]",1584445500,"Image pack, Site links, Reviews, Image"
fournisseur professionnel fromage,28,28,50,58.12,1.36,https://www.transgourmet.fr/livraison/transgourmet/nos-produits/cremerie-bof,0,0,0.00,0.46,516000,"[0,0,57,100,43,100,14,14,43,14,57,14]",1583357229,"Local pack, Reviews, Featured snippet"
mignardise congelé,94,94,50,83.19,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-produits/aperitifs-cocktails,0,0,0.00,0.77,379000,"[0,0,0,0,0,0,0,0,0,0,100,100]",1584500664,"Image pack, Site links, Reviews, Image"
adresse de rungis,83,83,50,80.38,0.00,https://www.transgourmet.fr/,0,0,0.00,0,25900000,"[14,43,43,14,14,14,14,14,43,14,100,29]",1584990031,"Image pack, Site links, FAQ"
offre d emploi restauration colmar,79,79,50,82.48,0.09,https://www.transgourmet.fr/,0,0,0.00,0.7,92,"[0,29,14,100,14,0,14,14,14,71,71,14]",1585436490,"Image pack, Jobs search"
pizza 24 24 toulouse,94,94,50,78.27,0.00,https://www.transgourmet.fr/,0,0,0.00,0.06,5790000,"[67,33,33,100,33,67,100,67,33,33,100,33]",1583744741,"Local pack, Image pack, Reviews, Video"
horaire ouverture action gap,85,85,50,85.48,0.00,https://www.transgourmet.fr/,0,0,0.00,0.01,749000,"[20,20,20,20,20,40,80,20,20,100,80,20]",1584030337,"Instant answer, Knowledge panel, Site links, Reviews"
traiteur strasbourg livraison,55,55,50,59.84,0.00,https://www.transgourmet.fr/livraison/transgourmet/votre-metier/restauration-commerciale/traiteur,0,0,0.00,0.86,0,"[100,71,14,100,14,14,14,0,14,29,14,14]",1583297947,"Local pack, Reviews, Video Carousel"
fournisseur pain industriel,9,9,50,66.35,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-produits/pains-viennoiseries-petit-dejeuner/pains,1,0,0.00,0.12,336000,"[14,14,100,14,43,29,14,29,14,29,14,14]",1584191077,"Local pack, Image pack, Site links, Featured snippet, Video Carousel"
lays chips france,42,42,50,81.2,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/lays,0,0,0.00,0.83,2100000,"[100,20,20,20,20,20,20,20,20,20,20,20]",1583995004,"Image pack, Site links, Reviews, Video Carousel"
achat nourriture en gros particulier,52,52,50,72.62,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-services/services-en-ligne/commande-en-ligne,0,0,0.00,0.36,3050000,"[33,100,33,33,0,33,33,0,33,33,33,33]",1583388312,"Site links, Reviews, Video, AdWords top, Shopping ads"
creme 35 fouettee,30,30,50,73.43,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/debic/creme-uht-fouetter-35-mg,0,0,0.00,0,617000,"[0,0,0,0,0,0,0,100,0,0,0,0]",1583094759,"Image pack, Reviews, Image, Video Carousel"
grossiste pour particulier alimentaire,19,19,50,65.62,0.66,https://www.transgourmet.fr/livraison/transgourmet/nos-services/services-en-ligne/commande-en-ligne,0,0,0.00,0.85,0,"[100,50,50,100,50,100,50,50,50,50,50,50]",1583296461,"Site links, Reviews"
la fregola sarda,79,79,50,75.73,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/sabarot/fregola-sarda,0,0,0.00,0.22,0,"[50,75,25,25,25,25,25,25,25,100,25,25]",1583306353,"Knowledge panel, Reviews, Image, Shopping ads, Video Carousel"
moule à la catalane,71,71,50,85.41,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/delicemer/moules-la-catalane-cuites-decoquillees-la-sauce,0,0,0.00,0.01,469000,"[7,7,36,7,7,7,7,14,100,14,7,7]",1583706111,"Image pack, Reviews, Image, Video Carousel"
saute de kangourou cuisson,73,73,50,84.92,0.00,https://www.transgourmet.fr/sites/transgourmet.fr/files/catalog/pdf/lessentiel_restauration_collective.pdf,0,0,0.00,0,93,"[71,0,0,0,0,0,0,0,14,100,14,43]",1585339659,"Image pack, Video, Image"
la cuisine collective revue,36,36,50,63.37,0.00,https://www.transgourmet.fr/livraison/transgourmet/votre-metier/restauration-collective,0,0,0.00,0,4630000,"[40,40,0,0,40,0,0,20,0,100,0,40]",1583982769,"Image pack, Site links, Video Carousel"
rue de la haute forêt nantes,79,79,50,83.41,0.00,https://www.transgourmet.fr/le-groupe/nous-connaitre/implantations/transgourmet-ouest,0,0,0.00,0,8500000,"[11,11,11,11,11,78,44,11,100,78,22,78]",1583527443,"Image pack, Reviews, Video"
restaurant limoges ouvert le 15 aout,96,96,50,81.96,0.00,https://www.transgourmet.fr/,0,0,0.00,0,98,"[0,0,0,0,0,0,33,0,33,100,0,0]",1585231292,"Local pack, Image pack, Site links, Video, FAQ"
betterave rouge crue congelation,97,97,50,79.59,0.00,https://www.transgourmet.fr/sites/transgourmet.fr/files/catalog/pdf/lessentiel_des_produits_transgourmet.pdf,0,0,0.00,0,1180,"[100,0,0,0,0,0,0,14,14,14,71,29]",1583162358,"Image pack, Reviews, Video, Featured snippet, Image, People also ask"
fournisseur viande pour restaurant,94,94,50,58.54,0.00,https://www.transgourmet.fr/,0,0,0.00,0.57,1580000,"[0,0,33,67,33,100,67,0,33,67,33,33]",1583756244,"Image pack, Site links, Video"
fournisseur cantine,9,9,50,67.69,0.89,https://www.transgourmet.fr/livraison/transgourmet/votre-metier/restauration-collective,1,0,1.00,0.33,848000,"[14,14,14,14,57,29,29,71,14,14,14,100]",1583995197,
grand fermage creme,11,11,50,63.31,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/grand-fermage/creme-fraiche-epaisse-30-mg-0,2,0,0.00,0,76,"[0,0,33,100,33,33,33,33,100,0,100,0]",1584610341,"Image pack, Reviews, Video, Featured snippet, Image"
mie 10,94,94,50,78.26,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/harrys/pain-de-mie-nature-dim-10-x-10-cm,0,0,0.00,0,413000000,"[0,0,0,0,0,0,0,0,0,0,50,100]",1584314376,"Reviews, Image"
magret de canard reflet de france,64,64,50,81.16,0.00,https://www.transgourmet.fr/sites/transgourmet.fr/files/catalog/pdf/lessentiel_des_produits_transgourmet.pdf,0,0,0.00,0.71,28500,"[60,20,20,100,20,20,60,100,40,100,20,40]",1583381641,"Image pack, Reviews, Video, Image, Video Carousel"
soupe bio la potagère,60,60,50,75.18,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/la-potagere,0,0,0.00,1,74,"[11,56,56,56,22,11,78,11,11,11,100,44]",1583181018,"Image pack, Reviews, Featured snippet, Shopping ads"
fournisseur alimentation generale,16,16,50,64.23,1.36,https://www.transgourmet.fr/le-groupe/nous-connaitre/implantations/transgourmet-bp-lorraine-sud,0,0,0.00,0.86,15100000,"[20,20,20,20,20,20,60,20,20,100,20,20]",1584345993,"Site links, Reviews"
accompagnement filet mignon aux morilles,49,49,50,88.85,0.00,https://www.transgourmet.fr/actualites-et-evenements/recettes/filet-mignon-de-porc-sauce-morilles-poelee-de-champignons,0,0,0.00,0.07,97,"[100,25,0,25,25,25,0,0,0,25,25,25]",1583921302,"Image pack, Reviews, Video, Image"
gousse a pulpe sucree,82,82,50,90.32,0.00,https://www.transgourmet.fr/printpdf/1643,0,0,0.00,0,762000,"[100,11,11,44,22,11,22,0,11,0,11,0]",1585185955,"Image pack, Image"
surgelés noel,94,94,50,69.75,0.30,https://www.transgourmet.fr/,0,0,0.00,0.73,0,"[100,0,0,43,14,57,14,29,57,14,14,57]",1583281113,"Image pack, Site links, Reviews, Image, AdWords top, Video Carousel"
prix chataigne au kilo 2018,71,72,50,74.89,0.00,https://www.transgourmet.fr/sites/transgourmet.fr/files/catalog/pdf/catalogue_bp_fetes_page_a_page.pdf,0,0,0.00,0,98,"[50,0,50,0,50,0,50,100,50,0,0,0]",1585574359,"Image pack, Featured snippet"
accompagnement crozet,99,99,50,83.67,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/alpina-savoie/crozets-au-sarrasin-sac-de-5-kg,0,0,0.00,0.01,74400,"[100,44,11,11,22,33,11,11,11,44,11,11]",1584376486,"Reviews, Image"
smoothie gingembre orange,25,25,50,75.08,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/pago/smoothie-orange-carotte-mangue-gingembre,0,0,0.00,0,539000,"[14,14,14,14,43,14,14,0,14,100,29,0]",1583470967,"Image pack, Reviews, Image, Video Carousel"
recette sauce kikkoman,20,20,50,77.72,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/kikkoman/sauce-soja-kikkoman-sale,0,0,0.00,0,53900,"[29,71,71,14,14,14,14,14,43,14,100,14]",1583834834,"Reviews, Image, Video Carousel"
salade provencale synonyme,58,58,50,80.62,0.00,https://www.transgourmet.fr/sites/transgourmet.fr/files/catalog/pdf/lessentiel_des_produits_transgourmet.pdf,0,0,0.00,0,99,"[50,50,50,100,0,100,50,50,0,50,50,50]",1584190997,"Image pack, Site links, Reviews, Image"
emploi restauration charente maritime,81,81,50,78.5,0.16,https://www.transgourmet.fr/,0,0,0.00,0.16,97,"[20,40,20,20,60,20,40,20,100,60,20,20]",1585252901,"Image pack, Jobs search, FAQ"
médiathèque de créteil,80,80,50,75.38,0.00,https://www.transgourmet.fr/,0,0,0.00,0,86,"[100,14,14,14,14,14,14,57,29,14,57,14]",1585285351,"Local pack, Image pack, Site links, Video Carousel"
chips lays tous les gouts,22,22,50,81.65,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/lays/chips-gout-bolognaise,0,0,0.00,0.57,85,"[57,43,14,43,71,14,14,14,14,29,100,14]",1584522625,"Image pack, Reviews, Video Carousel"
coloriage carte de noel gratuit a imprimer,63,63,50,79.24,0.00,https://www.transgourmet.fr/,0,0,0.00,0.01,65,"[25,0,25,0,0,0,0,0,0,25,100,100]",1583460378,"Image pack, Site links, Reviews"
livret 8ù,98,98,50,84.93,0.00,https://www.transgourmet.fr/publications/livret-didees-ndeg8-des-fous-de-toques-la-food-tech,0,0,0.00,0,26700000,"[50,25,0,25,0,25,25,0,0,100,25,0]",1584874948,"Image pack, Video Carousel, People also ask, FAQ"
compta centre chateauroux,76,76,50,70.57,5.89,https://www.transgourmet.fr/,0,0,0.00,0.13,80,"[11,11,44,11,100,11,33,11,33,11,22,44]",1583557707,"Knowledge panel, Image pack, Reviews"
fournisseur de baguette,74,74,50,70.34,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-produits/pains-viennoiseries-petit-dejeuner/pains,0,0,0.00,0.1,2280000,"[0,0,0,0,0,0,0,33,33,67,100,33]",1583766242,"Image pack, Site links, Reviews"
restaurant l gros rouen,90,90,50,87.32,0.00,https://www.transgourmet.fr/,0,0,0.00,0.07,11900000,"[20,20,20,20,20,100,20,20,20,20,20,80]",1585134160,"Knowledge panel, Image pack, FAQ"
air france effectif,95,95,50,85.53,0.00,https://www.transgourmet.fr/,0,0,0.00,0,15600000,"[100,33,33,33,33,33,33,33,33,67,33,33]",1585033614,"Image pack, Site links, Featured snippet, Video Carousel"
bisque de homard soupe,85,85,50,83.51,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/liebig/bisque-de-homard,0,0,0.00,0.64,125000,"[33,33,33,33,33,33,33,100,33,33,33,33]",1585076351,"Image, Video Carousel"
job d été moulins 2017,59,59,50,73.22,0.00,https://www.transgourmet.fr/,0,0,0.00,0,64,"[0,0,0,0,0,0,0,100,0,0,0,0]",1585245828,"Image pack, Site links"
lampe a sucre matfer 1000w,17,17,50,72.14,0.00,https://www.transgourmet.fr/sites/transgourmet.fr/files/catalog/pdf/lessentiel_boulangerie_patisserie.pdf,0,0,0.00,1,62,"[0,44,56,44,11,100,11,22,56,11,11,11]",1583949468,"Image pack, Site links, Reviews"
les é vaches,33,33,50,79.9,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/les-2-vaches,0,0,0.00,0,4230000,"[20,40,60,20,100,20,40,40,60,20,80,20]",1584191300,"Image pack, Site links, Reviews, Video Carousel"
fournitures alimentaires pour restaurants et collectivités,7,7,50,65.89,1.40,https://www.transgourmet.fr/livraison/transgourmet/votre-metier/restauration-collective,2,0,2.00,0.77,808000,"[14,14,14,14,14,57,14,14,14,100,14,14]",1584551819,"Site links, AdWords bottom"
livraison burrata,25,25,50,69.59,0.00,https://www.transgourmet.fr/livraison/transgourmet/nos-partenaires/ambrosi/burrata-19-mg,0,0,0.00,0.17,102000,"[0,0,0,0,20,100,20,20,100,40,20,20]",1583959374,"Local pack, Image pack, Reviews, Video, AdWords top"
code nutella sac,96,96,50,77.91,0.00,https://www.transgourmet.fr/sites/transgourmet.fr/files/catalog/pdf/catalogue_bp_fetes_page_a_page.pdf,0,0,0.00,0,2380000,"[0,0,0,0,100,5,10,0,14,0,0,0]",1583973518,"Image pack, Reviews, Video"
mediatheque clermont nord,79,0,50,79.21,0.00,https://www.transgourmet.fr/,0,0,0.00,0,98,"[11,100,11,11,11,11,22,11,11,11,11,11]",1585605698,"Knowledge panel, Image pack, Video Carousel, FAQ"
