Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword
andaluzyjski sos,32,32,50,47.14,0.00,https://vandemoortele.com/pl-pl/produkt/risso-andalouse-sos-andaluzyjski,0,0,0.00,0,50500,"[0,0,0,0,0,0,100,0,0,0,0,0]",1584412920,"Image pack, Site links, Reviews, Image"
bruschetta storia,81,81,50,55.53,0.00,https://vandemoortele.com/it-it/product/pane-bruschetta-0,0,0,0.00,0,1460000,"[0,0,0,0,0,0,0,0,100,0,0,0]",1583572951,"Knowledge panel, Image pack, Site links, Reviews, Image"
creme patissiere au fruit,99,99,50,88.18,0.00,https://vandemoortele.com/fr-be/product/couque-fruits-rouges-la-creme-patissiere,0,0,0.00,0,2750000,"[14,14,100,57,14,14,14,29,14,14,14,14]",1584509035,"Reviews, Video, Image"
point de fusion beurre,88,88,50,68.97,0.00,https://vandemoortele.com/fr-fr/brand/st-allery-traditionr,0,0,0.00,0,606000,"[20,20,40,100,100,20,80,60,80,20,20,20]",1583543457,"Image pack, Site links, Reviews, Featured snippet, Image, People also ask"
skate wing fish recipe,29,29,50,72.77,0.00,https://vandemoortele.com/en/recipe/skate-wings-meuniere-capers-new-potatoes,0,0,0.00,0,4960000,"[0,0,100,0,0,0,14,0,0,0,0,14]",1583774499,"Image pack, Reviews, Image, Video Carousel, People also ask"
what is palm fat,48,48,50,65.22,0.00,https://vandemoortele.com/sites/default/files/2016-12/Our%20position%20on%20palm%20oil_0.pdf,0,0,0.00,0,122000000,"[20,0,20,0,0,100,0,0,0,20,20,40]",1584910851,"Knowledge panel, Site links, Video Carousel, People also ask, FAQ"
ślad węglowy,70,61,50,47.68,0.00,https://vandemoortele.com/pl-pl/artykul/bakeupr-pomaga-zmniejszyc-slad-weglowy,0,0,0.00,0,172000,"[25,25,50,25,50,25,25,25,100,50,25,25]",1585537336,"Knowledge panel, Featured snippet, Video Carousel"
fournisseur boulangerie patisserie france,23,23,50,63.39,0.00,https://vandemoortele.com/fr-be/nos-produits/produits-de-boulangerie,0,0,0.00,0.29,4470000,"[0,50,50,50,0,0,50,100,50,50,0,50]",1583351953,"Local pack, Featured snippet"
vente de produits de patisserie,89,89,50,66.88,0.00,https://vandemoortele.com/fr-fr/nos-produits,0,0,0.00,1,8930000,"[20,100,20,20,40,20,20,20,40,20,40,100]",1583260410,"Site links, Reviews, Shopping ads"
donut styles,75,75,50,80.66,0.00,https://vandemoortele.com/en/bakery-products/sweet-treats/mixed-box-fun-donuts,0,0,0.00,0,40500000,"[100,50,0,100,50,50,0,50,100,100,50,0]",1583788165,"Image pack, Site links, Reviews, Video Carousel"
chocolat noir a cuire,59,59,50,86.1,0.00,https://vandemoortele.com/fr-fr/product/torsade-aux-peites-de-chocolat-noir-cuisson-directe,0,0,0.00,0.81,18800000,"[14,43,14,14,14,100,14,29,14,14,71,14]",1585198766,"Image pack, Image, Video Carousel"
matière grasse végétale hydrogénée,69,69,50,88.39,0.00,https://vandemoortele.com/sites/default/files/2017-05/Grondstoffenfolder_2017_FR-LR_Spread_v2_0.pdf,0,0,0.00,0.08,59100,"[80,20,20,20,20,40,20,40,20,100,20,80]",1583346633,Featured snippet
sandwich and snack show 2019,28,28,50,68.62,0.00,https://vandemoortele.com/fr-fr/article/sandwich-snack-show-2019,0,0,0.00,0,179000000,"[0,0,5,100,67,14,10,5,5,5,5,5]",1583547840,"Image pack, Site links, Reviews, Video Carousel"
roscon de reyes español,79,79,50,71.42,0.00,https://vandemoortele.com/es-es/receta/roscon-de-reyes,0,0,0.00,0,1060000,"[33,0,0,0,0,0,0,0,100,0,100,33]",1584889348,"Image pack, Site links, Image, Video Carousel, People also ask"
cranberry pie,44,44,50,63.66,0.00,https://vandemoortele.com/en-se/product/pecan-and-cranberry-pie,0,0,0.00,0,46200000,"[25,100,25,25,25,25,50,50,25,75,75,25]",1585447400,"Image pack, Image, Video Carousel"
sesame seed bagel,54,54,50,66.2,0.00,https://vandemoortele.com/en/bakery-products/bread/bagel-sesam-seeds,0,0,0.00,0,8400000,"[19,0,0,0,100,0,0,43,43,19,81,0]",1585321353,"Image pack, Image, Video Carousel"
donuts fourré chocolat,67,67,50,85.22,0.00,https://vandemoortele.com/fr-fr/brand/my-originalsr,0,0,0.00,0.42,192000,"[0,11,11,33,22,100,11,11,22,11,11,11]",1583719462,"Image pack, Reviews, Image, Video Carousel"
palm oil fatty acid,24,24,50,64.64,0.00,https://vandemoortele.com/sites/default/files/2016-12/Our%20position%20on%20palm%20oil_0.pdf,0,0,0.00,0,12300000,"[20,20,20,20,0,20,20,100,20,0,100,60]",1583239934,"Image pack, Site links, Featured snippet, People also ask"
blätterteig mit apfel gefüllt,34,34,50,53.79,0.00,https://vandemoortele.com/de-at/produkt/apfel-blaetterteig-dreieck,0,0,0.00,0,2520000,"[100,0,0,0,0,0,0,0,0,25,0,25]",1583151238,"Image pack, Reviews, Video, Image, Video Carousel"
faire un confit de faisan,53,53,50,78.65,0.00,https://vandemoortele.com/fr-be/recette/faisan-fine-champagne,0,0,0.00,0,99,"[20,20,0,0,0,0,0,20,20,20,100,20]",1584756532,"Image pack, Reviews, Image, Video Carousel"
margarine tourage,18,18,50,66.98,0.00,https://vandemoortele.com/fr-fr/produit/celor-gourmand-pour-tourage-1030-toutes-ambiances-de-travail,0,0,0.00,0.84,9130,"[50,50,50,50,50,50,50,50,100,50,50,50]",1583659531,"Image pack, Reviews, Image, Video Carousel"
youthstart,16,16,50,53.83,0.00,https://vandemoortele.com/fr-fr/local-page/youthstart-et-habbekrats,0,0,0.00,0,87,"[33,100,100,33,33,67,33,33,33,33,33,67]",1584741632,"Knowledge panel, Image pack, Video Carousel"
private label en francais,57,57,50,80.7,0.00,https://vandemoortele.com/fr-be/private-label,0,0,0.00,0.03,844000000,"[0,0,0,0,0,0,0,0,0,0,0,100]",1583965680,"Instant answer, Reviews, Video"
los hamburguesas,73,73,50,89.45,0.00,https://vandemoortele.com/es-es/article/descubre-la-reburgetion-la-revolucion-de-las-hamburguesas-street-lovers,0,0,0.00,0,149000000,"[11,56,22,78,100,44,78,44,22,11,11,78]",1585486687,"Knowledge panel, Image pack, Site links, Featured video, Video Carousel"
randstad inhouse vandemoortele,18,18,50,81.09,0.00,https://vandemoortele.com/fr-be,0,0,0.00,0.04,55,"[11,22,11,11,78,11,11,11,100,33,44,11]",1585202500,"Knowledge panel, Image pack"
saucisse pain,23,23,50,83.49,0.00,https://vandemoortele.com/fr-be/product/pain-saucisse-fricandelle,0,0,0.00,0,9290000,"[20,60,20,40,40,20,20,100,20,80,20,20]",1583552271,"Image pack, Reviews, Video, Image, Video Carousel"
weizenbrötchen,22,22,50,56.83,0.00,https://vandemoortele.com/de-de/produkt/kaesebroetchen,0,0,0.00,0,541000,"[100,78,33,11,22,44,11,11,11,11,56,11]",1585393123,"Image pack, Image, Video Carousel"
pain a garnir,64,64,50,75.32,0.00,https://vandemoortele.com/fr-be/nos-produits/produits-de-boulangerie/pain,0,0,0.00,0.5,1040000,"[14,14,14,14,71,29,100,14,14,14,100,14]",1584057111,"Image pack, Reviews, Image, Video Carousel"
3 fruits,61,61,50,82.4,0.00,https://vandemoortele.com/fr-fr/product/delice-aux-3-fruits-rouges-la-patisserie-du-chefr,0,0,0.00,0.13,2650000000,"[20,20,100,20,20,20,20,20,80,20,20,20]",1584266350,"Knowledge panel, Image pack, Reviews, Image, Video Carousel"
original apple pie,42,42,50,75.13,0.00,https://vandemoortele.com/fr-fr/product/apple-pie-my-original-cakesr,0,0,0.00,0,765000000,"[0,0,14,14,0,0,0,0,0,0,0,100]",1583959591,"Image pack, Reviews, Image, Video Carousel"
graisse végétale de palme,25,25,50,77.19,0.00,https://vandemoortele.com/sites/default/files/2017-05/Grondstoffenfolder_2017_FR-LR_Spread_v2_0.pdf,0,0,0.00,0.86,361000,"[29,14,100,14,14,14,43,29,14,14,43,14]",1584164933,"Knowledge panel, Site links, Featured snippet, Shopping ads, People also ask"
beurre reflet de france,22,22,50,75.71,0.48,https://vandemoortele.com/fr-fr/product/croissant-pur-beurre-75g-reflets-de-gelfinorr,0,0,0.00,0.27,357000,"[25,25,25,100,25,25,25,75,25,25,25,25]",1583829412,"Image pack, Site links, Reviews, Video, Featured snippet, Image"
patisserie industrielle catalogue,11,11,50,68.61,0.00,https://vandemoortele.com/fr-be/nos-produits/produits-de-boulangerie,2,0.04,0.00,0.18,1380000,"[80,20,20,20,20,40,100,20,40,100,20,20]",1585184300,"Image pack, Site links, Video Carousel"
sandwich halloumi,4,4,50,68.4,0.00,https://vandemoortele.com/fr-be/recipe/sandwich-au-halloumi-grille,3,0.06,0.00,0,57100000,"[11,11,11,100,11,11,56,11,44,11,33,78]",1585594825,"Image pack, Image, Video Carousel"
brownie de luxe,29,29,50,71.93,0.00,https://vandemoortele.com/en/recipe/brownie-deluxe,0,0,0.00,0,28500000,"[50,50,50,0,0,0,50,0,50,50,100,50]",1584594509,"Image pack, Reviews, Image"
roda margarine,2,2,50,66.91,0.00,https://vandemoortele.com/fr-be/margarines-culinary-oils-fats/margarines-and-blends/sunflower-margarine,6,0.12,0.00,0,242000,"[0,29,14,14,0,14,14,14,0,57,100,14]",1585033344,"Image pack, Image, FAQ"
roda margarine,1,1,50,66.91,0.00,https://vandemoortele.com/fr-be/margarines-culinary-oils-fats/margarines-and-blends/margarine-creamy-taste,23,0.48,0.00,0,242000,"[0,29,14,14,0,14,14,14,0,57,100,14]",1585033344,"Image pack, Image, FAQ"
pate aux beurre,63,63,50,82.14,0.00,https://vandemoortele.com/fr-fr/product/plaque-pate-feuilletee-beurre-28mm-banquet-dorr,0,0,0.00,0.13,16800000,"[11,11,100,44,11,11,11,22,11,11,22,11]",1584252478,"Reviews, Image, Video Carousel"
sandwich martino recette,10,10,50,72.15,0.00,https://vandemoortele.com/fr-be/recipe/mini-sandwich-lamericain-prepare,1,0.02,0.00,0,43400,"[0,0,100,100,0,0,0,0,0,100,100,100]",1583413418,"Image pack, Reviews, Image, Video Carousel"
fournisseur de sauce,29,29,50,65.63,0.00,https://vandemoortele.com/fr-be/nos-produits/margarines-huiles-graisses-sauces/sauces,0,0,0.00,0.1,94,"[11,56,11,100,11,11,11,100,56,11,11,11]",1584226890,"Local pack, Image pack, Site links, Reviews, Video"
levain auf deutsch,63,63,50,86.16,0.00,https://vandemoortele.com/de-de/produkt/le-pave-perene-au-levain,0,0,0.00,0,86,"[100,100,100,100,0,100,100,100,100,100,100,100]",1584749104,"Instant answer, Image pack, Reviews, Video, Image"
pot de sauce friterie,33,41,50,68.99,0.00,https://vandemoortele.com/fr-be/local-page/les-frites-preferent-hannibal,0,0,0.00,1,42000,"[14,14,14,57,14,29,71,29,14,14,29,100]",1585537304,"Image pack, Site links, Video, Image, Shopping ads"
bagel surgelé,49,49,50,71.11,0.00,https://vandemoortele.com/fr-be/product/bagel-nature,0,0,0.00,0.61,170000,"[25,25,25,25,25,100,25,50,25,25,25,25]",1583656496,"Image pack, Reviews, Video, Image, Shopping ads, Video Carousel"
ou trouver du beurre pour pate feuilletée,46,46,50,81.23,0.00,https://vandemoortele.com/fr-fr/product/plaque-pate-feuilletee-beurre-28mm-banquet-dorr,0,0,0.00,0.71,6470000,"[25,0,25,25,25,25,50,0,25,25,100,50]",1585242421,"Image, Video Carousel, People also ask"
la fève dans la galette des rois,79,79,50,88.12,0.00,https://vandemoortele.com/fr-be/produit/galette-des-rois-la-frangipane-avec-feve,0,0,0.00,0,349000,"[14,14,14,14,100,14,100,0,0,43,14,14]",1583968678,"Site links, Reviews, Video, Image, People also ask"
french muffins,74,74,50,82.72,0.00,https://vandemoortele.com/fr-fr/product/muffin-double-chocolat-my-original-muffins,0,0,0.00,0,112000000,"[20,20,20,60,80,40,20,20,20,20,100,20]",1584558127,"Image pack, Reviews, Image, Video Carousel"
grossiste patisserie surgelée,11,11,50,63.97,0.77,https://vandemoortele.com/fr-be/nos-produits/produits-de-boulangerie,2,0.04,1.00,0.94,87,"[25,25,100,25,25,25,25,25,100,25,25,25]",1584256409,"Knowledge panel, Site links, Featured snippet"
petit sandwich apéro,94,94,50,86.12,0.00,https://vandemoortele.com/fr-be/recipe/mini-sandwich-lamericain-prepare,0,0,0.00,0.01,2150000,"[11,56,11,11,100,11,11,11,11,11,22,22]",1584162054,"Image pack, Reviews, Image, Video Carousel"
cuisson croissants surgelés,75,75,50,75.18,1.67,https://vandemoortele.com/fr-fr/nos-produits,0,0,0.00,0.32,80100,"[44,22,11,100,11,11,11,11,22,33,44,11]",1583638445,"Reviews, Featured snippet, Image, Video Carousel, People also ask"
travailler chez nous,4,8,50,71.49,0.00,https://vandemoortele.com/fr-fr/travailler-chez-nous,3,0.06,0.00,0,131000000,"[14,29,43,14,14,14,14,14,100,14,71,43]",1585589937,Video Carousel
bake off belgie,30,30,50,60.34,0.00,https://vandemoortele.com/fr-be/notre-histoire,0,0,0.00,0,95,"[0,25,0,25,0,0,0,0,100,0,25,0]",1584220590,"Image pack, Site links, Reviews, Video Carousel"
margarine wiki,37,37,50,80.27,0.00,https://vandemoortele.com/en,0,0,0.00,0,72,"[100,20,100,20,40,40,60,40,20,20,20,40]",1584279393,"Image pack, Site links, Reviews, Video, Image"
french tax exchange rate 2016,92,92,50,69.11,0.00,https://vandemoortele.com/sites/default/files/2017-03/Consolidated%20Financial%20Statements%202016.pdf,0,0,0.00,0,55300000,"[0,0,0,0,0,0,0,0,0,0,100,0]",1584993611,Image pack
fournisseur de muffins,4,4,50,64.26,0.00,https://vandemoortele.com/fr-fr/brand/my-originalsr,3,0.06,0.00,0,242000,"[0,0,0,0,0,50,0,100,100,25,0,0]",1584925538,"Image pack, Image"
ama research and development,44,44,50,77.76,0.00,https://vandemoortele.com/fr-be/research-development,0,0,0.00,0,850000000,"[0,25,25,75,50,25,100,25,25,25,25,25]",1585479822,"Image pack, Site links"
kaiser roll,13,13,50,64.25,0.00,https://vandemoortele.com/en-is/product/mini-kaiser-roll-natural-32g,0,0,0.00,0.01,29600000,"[20,20,40,100,40,20,20,20,40,20,20,20]",1583503347,"Knowledge panel, Site links, Reviews, Image, Video Carousel"
kaiser roll,12,12,50,64.25,0.00,https://vandemoortele.com/en-dk/product/multicereal-kaiser-rolls-60g,0,0,0.00,0.01,29600000,"[20,20,40,100,40,20,20,20,40,20,20,20]",1583503347,"Knowledge panel, Site links, Reviews, Image, Video Carousel"
salon sandwich & snack show,60,60,50,70.4,0.00,https://vandemoortele.com/fr-fr/article/sandwich-snack-show-2018,0,0,0.00,0,3800000,"[43,14,43,14,14,14,57,43,14,100,29,14]",1583941710,"Image pack, Site links, Reviews, Video Carousel"
patisserie en gros pour particulier,44,44,50,62.88,0.24,https://vandemoortele.com/fr-be/nos-produits/produits-de-boulangerie,0,0,0.00,1,1740000,"[25,25,25,25,50,25,25,50,25,25,100,25]",1583141020,"Image pack, Site links, Reviews"
r&d research and development,14,14,50,67.91,0.00,https://vandemoortele.com/en/research-development,0,0,0.00,0.02,201000000,"[11,11,11,11,11,56,11,11,11,11,11,100]",1584234721,"Knowledge panel, Site links, People also ask"
creme fraiche kloppen,22,22,50,65.43,0.00,https://vandemoortele.com/sites/default/files/2018-12/181203_VDM_GoldCup_ChantyDeco_Tweeluik_Belgie_HIRES_DIGITAAL_0.pdf,0,0,0.00,0,65000,"[0,0,0,0,0,0,0,100,0,0,0,33]",1584017989,"Image pack, Reviews, Image, Video Carousel"
research and development work,16,16,50,66.09,0.00,https://vandemoortele.com/en/research-development,0,0,0.00,0,4330000000,"[33,33,100,33,33,33,0,0,33,33,0,33]",1584158193,"Knowledge panel, Site links, People also ask"
berliner hefeteig,60,60,50,58.33,0.00,https://vandemoortele.com/de-at/produkt/berlinerkrapfen,0,0,0.00,0,0,"[0,0,100,0,0,0,0,0,0,0,0,0]",1583276632,"Image pack, Reviews, Image, Video Carousel"
risso chef,1,1,50,62.37,0.00,https://vandemoortele.com/fr-be/produit/risso-chef-huile-pour-friture-25-l,23,0.48,0.00,0,682000,"[50,25,100,75,25,25,25,25,25,50,25,75]",1583973462,"Image pack, Reviews, Video, Video Carousel"
recette burger fromage bleu,89,89,50,82,0.00,https://vandemoortele.com/fr-be/recette/rosen-burger,0,0,0.00,0,1160000,"[11,11,11,22,11,33,44,33,100,0,11,11]",1585508387,"Image, Video Carousel"
cafe a opera,42,42,50,79.76,0.00,https://vandemoortele.com/fr-fr/product/opera-cafe-chocolat-la-patisserie-du-chefr,0,0,0.00,0,105000000,"[33,33,33,33,33,33,33,33,100,33,67,33]",1584197998,"Local pack, Site links, Reviews, Image"
pain décongelé et recongelé,64,64,50,83.21,0.00,https://vandemoortele.com/fr-fr/product/petit-pain-multigraines-100-cuit,0,0,0.00,0,0,"[0,75,25,25,25,100,25,75,25,25,75,25]",1583281632,"Image pack, Video, Featured snippet"
sauce pour loempia,69,69,50,78.85,0.00,https://vandemoortele.com/fr-be/product/vandemoorteler-sauce-loumpia-1-l,0,0,0.00,0,179000,"[56,11,22,0,11,0,11,11,33,100,11,22]",1584158935,"Image pack, Reviews, Image, Video Carousel"
plaque à croissant,35,35,50,72.15,0.00,https://vandemoortele.com/fr-fr/produit/celor-croissant-gourmand,0,0,0.00,1,15100000,"[11,22,11,11,22,11,44,100,56,56,11,11]",1583330544,"Image pack, Reviews, Image, AdWords top, Shopping ads, Video Carousel"
muffin americani,98,98,50,57.2,0.00,https://vandemoortele.com/it-it/i-nostri-prodotti/prodotti-da-forno-surgelati/dolci-americani,0,0,0.00,0,1300000,"[33,67,100,67,33,0,0,100,0,33,33,67]",1583446830,"Image pack, Reviews, Video, Image"
vandemoortele brique,48,48,50,56.46,0.00,https://vandemoortele.com/fr-be,0,0,0.00,0,10100,"[14,57,100,43,43,14,14,14,14,14,14,29]",1585180947,"Image pack, Video"
huile de friture sans odeur,38,38,50,84.07,0.00,https://vandemoortele.com/fr-be/product/vandemoorteler-huile-pour-friture-moins-dodeurs,0,0,0.00,0.96,303000,"[25,50,100,25,50,25,50,25,25,75,50,25]",1585123272,"Image pack, Video, Featured snippet, Image, People also ask, FAQ"
cocktail 5,73,73,50,80.61,0.00,https://vandemoortele.com/fr-be/product/vandemoorteler-cocktail-5-l,0,0,0.00,0.19,1350000000,"[11,22,11,11,33,100,11,11,0,11,0,22]",1583701752,"Image pack, Reviews, Featured snippet, Image, Video Carousel"
recept american cookies,83,83,50,62.24,0.00,https://vandemoortele.com/nl-be/product/american-cookie-met-chocoladestukjes,0,0,0.00,0,3030000,"[40,0,20,20,100,0,40,80,0,20,60,0]",1583973072,"Image pack, Reviews, Image, Video Carousel"
chausson aux framboises,32,32,50,71.88,0.00,https://vandemoortele.com/fr-fr/product/chausson-pommesframboise-dore-raye,0,0,0.00,0.16,516000,"[50,100,25,25,25,25,25,25,25,25,25,25]",1584544733,"Image pack, Reviews, Image, Video Carousel"
palm oil manufacturers,83,83,50,51.33,0.00,https://vandemoortele.com/sites/default/files/2016-12/Our%20position%20on%20palm%20oil_0.pdf,0,0,0.00,0,36200000,"[0,0,0,0,0,11,11,0,100,11,0,22]",1585278082,"Image pack, Site links, Featured snippet, Video Carousel, People also ask"
vente bouquet d or,70,70,50,86.16,0.00,https://vandemoortele.com/fr-be/nos-marques/banquet-dor,0,0,0.00,0.43,16800000,"[14,0,14,100,0,0,0,14,29,14,100,14]",1584602763,"Image pack, Site links, Reviews"
croissant fourré sucré,22,22,50,74.71,0.00,https://vandemoortele.com/fr-be/product/croissant-au-sucre,0,0,0.00,0.01,526000,"[14,14,14,14,29,14,100,14,100,14,43,14]",1583219140,"Image pack, Reviews, Image, Video Carousel"
maple and pecan,9,9,50,71.1,0.00,https://vandemoortele.com/en-se/product/maple-pecan-95g,1,0.02,0.00,0,28200000,"[0,14,0,0,0,0,14,100,14,71,0,29]",1584432295,"Image pack, Reviews, Image, Video Carousel"
sauce cheezy gout,48,48,50,80.17,0.00,https://vandemoortele.com/fr-be/recette/rosen-roll-avec-falafel,0,0,0.00,0,80,"[50,100,50,50,50,50,50,50,50,50,50,50]",1583770484,"Image pack, Reviews, Featured snippet, Image"
fazer pasteis de nata,27,27,50,77.44,0.00,https://vandemoortele.com/pt-pt/receita/pastel-de-nata,0,0,0.00,0,179000,"[78,22,11,11,11,22,11,100,33,11,100,11]",1584583586,"Reviews, Video, Image"
cibo belga,75,53,50,70.68,0.00,https://vandemoortele.com/it-it/la-nostra-azienda,0,0,0.00,0,26500000,"[0,0,100,0,0,100,50,0,50,0,0,0]",1585566408,"Knowledge panel, Site links, Video, Image, FAQ"
palm oil vs other oils,16,16,50,67.94,0.00,https://vandemoortele.com/sites/default/files/2016-12/Our%20position%20on%20palm%20oil_0.pdf,0,0,0.00,0,63700000,"[0,0,100,100,0,0,0,100,100,0,0,0]",1584907158,"Image pack, Site links, Featured snippet, People also ask"
muffins com pepitas de chocolate,49,49,50,56.2,0.00,https://vandemoortele.com/pt-pt/produtos/muffin-bunilha-com-pepitas-de-chocolate,0,0,0.00,0,2120000,"[57,14,57,14,14,71,100,14,14,14,14,14]",1585465897,"Image pack, Image, Video Carousel"
fournisseur pain industriel,86,86,50,66.35,0.00,https://vandemoortele.com/fr-be/nos-produits/produits-de-boulangerie,0,0,0.00,0.12,336000,"[14,14,100,14,43,29,14,29,14,29,14,14]",1584191077,"Local pack, Image pack, Site links, Featured snippet, Video Carousel"
horecatel marche 2018,67,67,50,62.92,0.00,https://vandemoortele.com/fr-be/article/visitez-nous-horecatel,0,0,0.00,0,85,"[0,0,0,0,0,0,0,0,0,11,11,100]",1584235778,"Image pack, Reviews, Video, Video Carousel, FAQ"
graisse boeuf frites,86,86,50,82.96,0.00,https://vandemoortele.com/fr-fr/product/ossewitr-blanc-de-boeuf-25-kg,0,0,0.00,1,232000,"[29,100,14,43,14,57,14,14,43,14,29,14]",1584391600,"Knowledge panel, Reviews, Featured snippet, Image, Video Carousel"
fournisseur de baguette,83,83,50,70.34,0.00,https://vandemoortele.com/fr-fr/taxonomy/term/580,0,0,0.00,0.1,2280000,"[0,0,0,0,0,0,0,33,33,67,100,33]",1583766242,"Image pack, Site links, Reviews"
prix graisse de boeuf,26,26,50,81.83,0.00,https://vandemoortele.com/fr-fr/product/ossewitr-blanc-de-boeuf-25-kg,0,0,0.00,0.93,454000,"[20,20,20,20,20,20,20,20,20,60,20,100]",1584536662,"Image pack, Reviews, Image, Shopping ads"
nappage blond pour tarte,54,54,50,76.5,0.00,https://vandemoortele.com/fr-fr/product/excellorr-nappage-blondabricot-15-kg,0,0,0.00,0.54,378000,"[25,25,25,25,25,100,25,50,25,25,25,25]",1584591819,"Image pack, Reviews, Video, Image"
palm oil report 2018,4,4,50,56.96,0.00,https://vandemoortele.com/en/article/sustainable-palm-oil-progress-report-2018,3,0.06,0.00,0,44100000,"[0,0,100,0,0,0,0,0,0,0,0,0]",1584874942,Featured snippet
graisse de palme non hydrogénée santé,99,99,50,81.84,0.00,https://vandemoortele.com/sites/default/files/2017-05/Grondstoffenfolder_2017_FR-LR_Spread_v2_0.pdf,0,0,0.00,0,35100,"[11,11,56,56,11,0,0,11,11,78,100,11]",1585202984,"Site links, Featured snippet"
bavarois citron fraise,62,62,50,79.28,0.00,https://vandemoortele.com/nl-be/node/11341,0,0,0.00,0.01,206000,"[100,11,33,11,56,11,11,11,44,22,78,11]",1583933046,"Image pack, Reviews, Image, Video Carousel"
muffin chocolat vanille,41,41,50,84.48,0.00,https://vandemoortele.com/fr-fr/produit/muffin-vanille-fourre-chocolat-noisette-my-original-muffins,0,0,0.00,0.01,1420000,"[43,100,14,14,14,29,14,43,29,43,14,14]",1583911658,"Image pack, Reviews, Image, Video Carousel"
bagel nature,7,7,50,71.52,0.00,https://vandemoortele.com/fr-be/product/bagel-nature,2,0.04,0.00,0.07,29500000,"[14,14,14,14,14,100,14,14,71,14,14,43]",1584484196,"Image pack, Reviews, Image, FAQ"
mini sandwiches beleggen,19,19,50,53.66,0.00,https://vandemoortele.com/fr-be/node/8791,0,0,0.00,0,210000,"[0,0,0,0,0,14,0,0,0,0,0,100]",1585488691,"Image pack, Image"
comment faire un sandwich au poulet,60,60,50,87.09,0.00,https://vandemoortele.com/fr-be/recipe/sandwich-au-poulet,0,0,0.00,0.05,5440000,"[40,20,60,40,100,20,20,20,20,20,20,100]",1584871302,"Image pack, Video, Image, Video Carousel"
plaque de pate feuilletée,7,7,50,69.23,0.00,https://vandemoortele.com/fr-fr/product/plaque-pate-feuilletee-beurre-28mm-banquet-dorr,2,0.04,0.00,1,970000,"[33,67,33,33,33,33,0,33,67,33,100,33]",1583740870,"Image pack, Site links, Reviews, Featured snippet, Image, Video Carousel"
65g,76,76,50,70.41,0.00,https://vandemoortele.com/fr-fr/product/croissant-pur-beurre-65g-reflets-de-gelfinorr,0,0,0.00,0.04,22400000,"[20,40,20,20,100,40,20,40,20,20,20,20]",1584958931,"Image pack, Site links"
sauce restauration rapide,77,77,50,75.98,0.00,https://vandemoortele.com/fr-fr/product/sauce-snack-rissor-samurai,0,0,0.00,0.14,46300000,"[20,0,20,20,100,20,20,20,20,20,80,40]",1583890011,"Site links, Reviews, Image, Video Carousel"
alla cipolla,91,91,50,56.9,0.00,https://vandemoortele.com/es-es/producto/focaccia-alla-cipolla,0,0,0.00,0,13500000,"[67,33,33,0,67,33,33,33,100,33,33,0]",1583112587,"Image pack, Reviews, Image, Video Carousel"
temps cuisson croissant jambon,54,54,50,86.81,0.00,https://vandemoortele.com/fr-be/product/croissant-jambon-fromage,0,0,0.00,0,192000,"[29,14,29,14,29,14,14,14,14,14,100,14]",1585209699,"Image, Video Carousel"
millefeuille à la vanille,95,95,50,86.29,0.00,https://vandemoortele.com/fr-fr/recipe/mille-feuille-vanille,0,0,0.00,0,823000,"[0,0,0,100,20,20,20,40,20,40,20,20]",1583470901,"Image pack, Reviews, Video, Image, Video Carousel"
palm oil benefits,55,55,50,63.6,0.00,https://vandemoortele.com/sites/default/files/2016-12/Our%20position%20on%20palm%20oil_0.pdf,0,0,0.00,0,0,"[20,20,20,20,20,60,60,100,20,20,20,20]",1583268679,"Image pack, Featured snippet, Video Carousel, People also ask"
beurre de tourage 1kg,69,69,50,63.58,0.39,https://vandemoortele.com/fr-fr/product/st-auventr-1030-pour-tourage-toutes-ambiances-de-travail,0,0,0.00,0.97,84,"[7,7,7,7,29,7,7,29,79,14,14,100]",1584253250,"Image pack, Site links, Reviews, Video, Image"
graisse semi liquide,43,43,50,65.01,0.00,https://vandemoortele.com/fr-fr/produit/risso-longlife-seau-10-l,0,0,0.00,1,4250000,"[100,14,14,29,43,14,43,14,14,71,14,14]",1585223934,Image pack
identité d une société,70,70,50,70.56,0.00,https://vandemoortele.com/fr-fr/article/vandemoortele-lance-une-nouvelle-identite-dentreprise,0,0,0.00,0,99900000,"[14,14,14,14,14,100,14,14,43,29,14,71]",1585148481,"Image pack, Featured snippet, People also ask"
américain préparé recette,72,72,50,80.81,0.00,https://vandemoortele.com/fr-be/recipe/mini-sandwich-lamericain-prepare,0,0,0.00,0,365000,"[11,11,11,44,56,11,44,11,100,33,11,11]",1585418624,"Image pack, Image, Video Carousel"
cut chef,24,24,50,66.84,0.00,https://vandemoortele.com/en/tastylicious/cut-patisserie-chef,0,0,0.00,0,715000000,"[25,0,0,25,25,25,25,50,25,100,75,0]",1584003654,"Image pack, Reviews, Video Carousel"
boulangerie occasion belgique,62,62,50,66.24,0.00,https://vandemoortele.com/fr-fr/taxonomy/term/577,0,0,0.00,1,85,"[0,0,0,75,0,0,0,100,0,0,0,25]",1584162148,"Local pack, Image pack, Reviews, Shopping ads, FAQ"
