Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword
pate feuilleté congelé,93,93,90,83.79,0.00,https://www.neuhauser.fr/produits/plaque-feuillete-40-x-60-cm/181,0,0,0.00,0.15,32400,"[40,60,20,60,20,40,20,20,20,100,20,20]",1583789476,"Reviews, Featured snippet, Image, Video Carousel"
sochon au pomme,83,83,90,80.57,0.00,https://www.neuhauser.fr/produits/chausson-aux-pommes/109,0,0,0.00,0,5560000,"[14,14,100,57,14,14,14,14,29,14,14,43]",1583129552,"Knowledge panel, Reviews, Image, Video Carousel"
pain tranché boulangerie,4,4,90,75.26,0.00,https://www.neuhauser.fr/produits/pain-tranche-campagne/218,6,0.19,0.00,0.53,3800000,"[0,0,0,0,0,0,0,100,33,33,67,33]",1584345656,"Image pack, Site links, Reviews, Video Carousel"
la panetiere du moulin provencal,15,15,90,78.33,0.00,https://www.neuhauser.fr/,0,0,0.00,0,92,"[14,29,100,43,14,29,0,14,0,57,0,14]",1584874762,"Knowledge panel, Image pack, Site links"
grossiste patisserie boulangerie,28,28,90,57.99,0.00,https://www.neuhauser.fr/,0,0,0.00,0.36,2510000,"[6,6,6,6,18,6,6,100,53,6,6,6]",1583836628,"Local pack, Image pack, Site links"
boulangerie nimes centre,84,84,90,78.92,0.00,https://www.neuhauser.fr/,0,0,0.00,0,1160000,"[0,0,20,20,20,20,60,20,20,20,20,100]",1584965001,"Local pack, Image pack, Site links, Video Carousel"
fournisseur en boulangerie patisserie,12,12,90,60.97,0.00,https://www.neuhauser.fr/nos-convictions,1,0.03,0.00,0.14,1850000,"[0,0,50,0,100,0,50,50,50,100,50,50]",1584707443,"Local pack, Site links, Featured snippet"
what is croissant in french,54,54,90,75.36,0.00,https://www.neuhauser.fr/en/products/authentic-french-chocolate-croissants/296,0,0,0.00,0,90900000,"[0,0,0,100,0,0,100,0,50,0,50,50]",1583328339,"Site links, Reviews, Image, Video Carousel"
spécialité scandinave,75,75,90,73.76,0.00,https://www.neuhauser.fr/produits/pain-polaire/52,0,0,0.00,0,538000,"[25,25,25,25,25,25,100,25,25,25,25,50]",1585357135,"Image pack, Video, Featured snippet, Image, Video Carousel"
prix petit pain boulangerie,96,96,90,69.66,0.00,https://www.neuhauser.fr/,0,0,0.00,0.05,16000000,"[44,11,11,11,100,11,11,11,22,11,22,11]",1583384793,"Image pack, Reviews, Featured snippet, Video Carousel"
mini pain au chocolat prix,21,21,90,77.5,0.00,https://www.neuhauser.fr/produits/mini-pain-au-chocolat-1/133,0,0,0.00,0.36,6940000,"[11,56,11,11,78,22,0,78,11,22,0,100]",1585578433,"Image pack, Site links, Image"
weißbrot,90,90,90,65.54,0.00,https://www.neuhauser.fr/de/produkte/kurzes-wei--brot-50-cm/87,0,0,0.00,0.02,1860000,"[20,80,20,60,20,20,20,100,20,20,20,20]",1585244941,"Knowledge panel, Image, Video Carousel"
cuisson pizza surgelée,80,80,90,81.81,0.00,https://www.neuhauser.fr/produits/plaque-a-pizza-prepoussee-rectangle-40x60-cm/188,0,0,0.00,0.47,70400,"[41,41,53,53,24,24,82,82,65,41,100,82]",1584968328,"Image, Video Carousel, People also ask"
pat2 lorrain,24,24,90,84.5,0.00,https://www.neuhauser.fr/produits/pate-lorrain/236,0,0,0.00,0.02,6370000,"[14,29,14,14,14,14,29,14,14,100,29,14]",1583794427,"Knowledge panel, Reviews, Image, Video Carousel"
peut on congeler du raisin,51,51,90,72.66,0.00,https://www.neuhauser.fr/produits/pain-aux-raisins-2/131,0,0,0.00,0,455000,"[7,3,2,2,2,2,2,3,19,100,44,12]",1583344196,"Image pack, Site links, Reviews, Video, Featured snippet, Image, People also ask"
chausson aux pommes surgeles,2,2,90,67.13,0.24,https://www.neuhauser.fr/produits/chausson-aux-pommes/109,11,0.36,2.00,0.7,177000,"[33,33,33,33,100,33,33,33,33,33,33,33]",1583453519,"Image pack, Reviews, Video, Featured snippet, Image, AdWords bottom"
chausson aux pommes surgeles,3,3,90,67.13,0.24,https://www.neuhauser.fr/produits/mini-chausson-aux-pommes/110,8,0.26,1.00,0.7,177000,"[33,33,33,33,100,33,33,33,33,33,33,33]",1583453519,"Image pack, Reviews, Video, Featured snippet, Image, AdWords bottom"
dominique soufflet,93,93,90,84.67,0.00,https://www.neuhauser.fr/actualites/8,0,0,0.00,0,274000,"[29,29,14,14,57,29,14,100,14,43,14,14]",1583364951,Image pack
temperature cuisson baguette,88,88,90,78.65,0.00,https://www.neuhauser.fr/produits/baguette-origine/254,0,0,0.00,0,159000,"[60,20,60,20,20,20,20,20,100,20,80,80]",1585357157,"Image, Video Carousel"
cuisson galette des rois surgelée,43,43,90,80.31,0.00,https://www.neuhauser.fr/produits/disque-feuillete-pur-beurre-o-14-cm/189,0,0,0.00,0.02,77000,"[12,4,4,4,4,4,4,4,4,27,4,100]",1585408954,"Image pack, Featured snippet, Image, Video Carousel"
patisserie beurre,55,55,90,80.38,0.00,https://www.neuhauser.fr/produits/disque-feuillete-pur-beurre-o-14-cm/189,0,0,0.00,0,27200000,"[0,0,0,0,0,0,0,0,0,0,0,100]",1583100047,"Local pack, Reviews, Video, Image, Video Carousel"
disque de feuilletage,3,3,90,66.05,0.00,https://www.neuhauser.fr/produits/disque-feuillete-pur-beurre-o-32-cm/194,8,0.26,0.00,0.77,140000,"[14,14,29,14,14,14,100,43,100,14,14,14]",1583949449,"Image pack, Reviews, Video, Image"
croissant de almendras,33,33,90,72.87,0.00,http://www.neuhauser.fr/es/productos/croissant-relleno-de-almendras/251,0,0,0.00,0,1980000,"[0,50,100,50,50,50,50,0,50,50,50,50]",1584180163,"Image pack, Reviews, Image, Video Carousel, FAQ"
grossiste surgelé,52,52,90,68.53,0.52,https://www.neuhauser.fr/produits,0,0,0.00,0.53,81,"[53,65,41,65,65,100,53,41,41,65,53,53]",1583364582,"Local pack, Image pack, Site links, AdWords bottom"
pain industriel ou pain artisanal,88,88,90,81.98,0.00,https://www.neuhauser.fr/,0,0,0.00,0.02,250000,"[33,33,33,67,100,33,33,33,33,67,33,33]",1583234891,"Image pack, Reviews, Video, Image, Video Carousel"
authentic french,9,9,90,80.97,0.00,https://www.neuhauser.fr/en/products/authentic-french-mini-baguettes/297,2,0.06,0.00,0.01,517000000,"[50,25,75,25,25,25,25,25,25,100,25,25]",1583604315,"Image pack, Site links, Reviews, Image, Video Carousel"
authentic french,8,8,90,80.97,0.00,https://www.neuhauser.fr/en/products/authentic-french-baguettes-2/294,2,0.06,0.00,0.01,517000000,"[50,25,75,25,25,25,25,25,25,100,25,25]",1583604315,"Image pack, Site links, Reviews, Image, Video Carousel"
patisserie 56,90,90,90,78.76,0.00,https://www.neuhauser.fr/produits/plaque-feuilletee-56-x-36-cm/183,0,0,0.00,0,29300000,"[25,25,25,25,25,25,25,25,50,25,25,100]",1584892785,"Local pack, Image pack"
mille feuille surgelé,31,31,90,74.49,0.00,https://www.neuhauser.fr/produits/patisseries,0,0,0.00,0.39,207000,"[11,11,11,100,44,22,22,22,11,78,11,11]",1583083442,"Image pack, Site links, Reviews, Video, Image, Video Carousel"
muesli bread,24,24,90,55.34,0.00,https://www.neuhauser.fr/en/products/muesli/255,0,0,0.00,0.27,32200000,"[20,20,100,20,80,20,100,100,20,20,20,60]",1584435996,"Image pack, Reviews, Image, Video Carousel"
produit surgelé en ligne,71,71,90,76.43,1.18,https://www.neuhauser.fr/produits,0,0,0.00,1,9340000,"[33,100,11,78,78,11,11,44,11,11,11,22]",1583566767,"Site links, Reviews"
croissant apricot,4,4,90,67.1,0.00,https://www.neuhauser.fr/produits/croissant-coeur-abricot/249,6,0.19,0.00,0,3740000,"[33,0,0,0,0,33,0,33,0,100,0,0]",1584472286,"Image pack, Reviews, Video, Image"
flan fondant,49,49,90,83.34,0.00,https://www.neuhauser.fr/produits/tarte-au-flan-predecoupee/156,0,0,0.00,0,9430000,"[29,71,14,71,57,71,14,14,14,14,100,14]",1583962411,"Image pack, Reviews, Video, Image, Video Carousel"
patisserie surgelee industrielle,6,6,90,70.6,0.00,https://www.neuhauser.fr/produits/patisseries,4,0.13,0.00,0.89,1630,"[14,14,14,100,14,14,71,14,14,14,14,14]",1584245565,"Image pack, Site links, Reviews, Video Carousel"
poids baguette viennoise boulangerie,14,14,90,74.84,0.00,https://www.neuhauser.fr/produits/baguette-viennoise-230g/62,0,0,0.00,0,41100,"[0,0,0,0,0,0,0,0,100,100,100,100]",1584917934,"Video, Featured snippet, Image"
fourniture boulangerie,88,88,90,71.57,1.08,https://www.neuhauser.fr/,0,0,0.00,0.36,1130000,"[41,65,41,41,41,53,53,53,82,100,65,82]",1585306697,"Local pack, Site links, Video Carousel"
soufflet patisserie,11,11,90,84.98,0.00,https://www.neuhauser.fr/,4,0.13,0.00,0,96,"[20,80,20,40,20,20,100,20,20,20,20,20]",1583947724,"Local pack, Image pack, Site links, Reviews, Image, Video Carousel"
fournisseur boulangerie paul,16,16,90,75.49,0.00,https://www.neuhauser.fr/,0,0,0.00,0.11,741000,"[100,56,0,11,78,11,11,44,11,11,11,22]",1585256667,"Local pack, Featured snippet, AdWords bottom"
groupe la boulangère,29,29,90,75.28,0.00,https://www.neuhauser.fr/,0,0,0.00,0,315000,"[14,14,14,29,100,14,14,29,29,14,43,29]",1584592624,"Knowledge panel, Image pack, Site links, Reviews, Video, Video Carousel"
pain précuit pour boulangerie,15,15,90,65.22,0.26,https://www.neuhauser.fr/produits/boulangerie,0,0,0.00,0.89,257000,"[100,40,20,20,100,20,20,40,20,20,20,20]",1583406024,"Image pack, Site links, Reviews, Video Carousel"
pain précuit pour boulangerie,14,14,90,65.22,0.26,https://www.neuhauser.fr/,0,0,0.00,0.89,257000,"[100,40,20,20,100,20,20,40,20,20,20,20]",1583406024,"Image pack, Site links, Reviews, Video Carousel"
garniture de chausson,67,67,90,84.19,0.00,https://www.neuhauser.fr/produits/chausson-en/94,0,0,0.00,0.19,6510000,"[11,11,11,11,11,11,100,11,11,11,22,11]",1584347558,"Image pack, Site links, Reviews, Image, Video Carousel"
team pain au chocolat,45,45,90,88.95,0.00,https://www.neuhauser.fr/produits/pain-au-chocolat-aop-charentes-poitou/93,0,0,0.00,0.07,2810000,"[0,0,22,11,11,11,11,100,22,22,33,22]",1584407327,"Image pack, Video Carousel"
prix viennoiserie pat a pain,36,36,90,79.86,0.00,https://www.neuhauser.fr/produits/viennoiseries,0,0,0.00,0.02,2040000,"[11,78,22,11,11,11,11,56,11,56,11,100]",1583683349,"Site links, Reviews, Featured snippet, Image"
how long to cook frozen croissants,48,48,90,47.74,0.00,https://www.neuhauser.fr/en/products/mini-croissant/132,0,0,0.00,0,23000000,"[0,11,0,22,11,0,0,100,0,0,0,0]",1583391878,"Reviews, Featured snippet, Image, Video Carousel, People also ask"
how long to cook frozen croissants,47,47,90,47.74,0.00,https://www.neuhauser.fr/en/products/croissant/135,0,0,0.00,0,23000000,"[0,11,0,22,11,0,0,100,0,0,0,0]",1583391878,"Reviews, Featured snippet, Image, Video Carousel, People also ask"
nordic bread,18,18,90,49.62,0.00,https://www.neuhauser.fr/en/products/nordic-loaf/246,0,0,0.00,0.11,19900000,"[11,11,44,11,11,11,100,11,11,33,11,11]",1583941561,"Image pack, Reviews, Image, Video Carousel"
faire décongeler du pain,96,96,90,84.73,0.00,https://www.neuhauser.fr/produits/pain-aux-raisins-2/131,0,0,0.00,0,523000,"[2,100,3,2,12,81,2,2,2,7,44,12]",1583977437,"Reviews, Featured snippet, Image, Video Carousel, People also ask"
stracchino cheese,91,91,90,53.29,0.00,https://www.neuhauser.fr/en/products/stracchino-focaccia/235,0,0,0.00,0.01,1750000,"[8,12,19,27,27,19,65,100,42,42,54,42]",1583395244,"Knowledge panel, Reviews, Image, Video Carousel"
poids pain au lait,45,70,90,79.85,0.00,https://www.neuhauser.fr/produits/pains-au-lait-nature/215,0,0,0.00,0,8760000,"[14,14,14,29,29,14,14,14,14,100,14,14]",1585533751,"Image, Video Carousel"
brialys bréal sous vitré,18,18,90,84.76,0.00,https://www.neuhauser.fr/,0,0,0.00,0,0,"[5,52,5,100,5,5,5,5,5,10,10,5]",1583255325,"Knowledge panel, Image pack"
neuhauser folschviller recrutement,4,4,90,85.43,0.00,https://www.neuhauser.fr/,6,0.19,0.00,0.05,71,"[0,100,14,29,14,14,14,43,29,14,14,14]",1583796115,"Image pack, Reviews, Video, Jobs search"
recette des suisses aux pépites de chocolat,90,90,90,86.81,0.00,https://www.neuhauser.fr/produits/suisse-aux-pepites-chocolat/121,0,0,0.00,0,399000,"[11,11,33,78,22,100,11,22,33,56,11,11]",1583594283,"Image pack, Reviews, Image, Video Carousel"
fournisseur farine belgique,96,96,90,59,0.00,https://www.neuhauser.fr/qui-sommes-nous,0,0,0.00,0,233000,"[0,0,0,0,0,11,0,100,100,0,11,22]",1584792033,
mini pasteis de nata,49,49,90,81.42,0.00,https://www.neuhauser.fr/produits/mini-pastel-de-nata/288,0,0,0.00,0.18,231000,"[33,33,33,67,33,100,33,67,33,33,33,33]",1583321480,"Image pack, Reviews, Image, Video Carousel"
patisseries industrielles catalogue,5,5,90,69.72,0.00,https://www.neuhauser.fr/,4,0.13,0.00,0.15,81,"[20,20,20,20,80,20,100,20,80,20,20,40]",1585216821,"Image pack, Site links, Video Carousel"
pate pizza surgelée,80,80,90,72.24,0.73,https://www.neuhauser.fr/produits/plaque-a-pizza-prepoussee-rectangle-40x60-cm/188,0,0,0.00,0.98,25400,"[100,40,80,20,20,20,40,20,60,20,20,40]",1584933758,"Featured snippet, Image, Video Carousel"
son et brioche,79,79,90,71.54,0.00,https://www.neuhauser.fr/produits/brioche-nature-cuite-dans-son-moule/195,0,0,0.00,0,19800000,"[100,11,11,44,22,11,11,11,11,56,11,22]",1584453545,"Site links, Reviews, Video, Image"
pate a pizza surgelée,89,89,90,70.98,0.77,https://www.neuhauser.fr/produits/plaque-a-pizza-prepoussee-rectangle-40x60-cm/188,0,0,0.00,0.93,31200,"[11,11,33,11,100,78,11,11,11,11,22,44]",1583836491,"Reviews, Image, Video Carousel"
can pastry cream be frozen,38,38,90,51.54,0.00,https://www.neuhauser.fr/en/products/chocolate-chip-suisse/121,0,0,0.00,0,89700000,"[0,0,0,0,100,0,0,100,0,0,100,0]",1583186120,"Image pack, Reviews, Featured snippet, Image, People also ask"
schokoladen brötchen,23,23,90,53.99,0.00,https://www.neuhauser.fr/de/produkte/schokoladenbrotchen/100,0,0,0.00,0,3060000,"[100,50,0,50,50,0,0,50,0,0,50,50]",1584501064,"Image pack, Reviews, Image, Video Carousel"
panini surgelé,4,4,90,67,0.23,https://www.neuhauser.fr/produits/panini-120g/48,6,0.19,1.00,0.91,98900,"[25,25,25,100,25,50,25,25,25,25,25,25]",1584865903,"Image pack, Video, Image"
pastry vs bread,75,45,90,64.57,0.00,https://www.neuhauser.fr/en,0,0,0.00,0,287000000,"[0,0,0,100,100,0,0,0,100,0,100,100]",1585602119,"Local pack, Image pack, Site links, Image, Video Carousel, People also ask"
poids patisserie individuelle,24,24,90,71.35,0.00,https://www.neuhauser.fr/produits/patisseries,0,0,0.00,0.04,1260000,"[0,0,0,0,0,50,100,50,50,50,50,50]",1584799696,"Image pack, Site links, Featured snippet, Image"
mini chocolate croissant,45,45,90,63.22,0.00,https://www.neuhauser.fr/produits/mini-pain-au-chocolat-1/133,0,0,0.00,0,12700000,"[33,0,0,0,33,0,33,33,67,67,100,0]",1583709414,"Image pack, Reviews, Image, Video Carousel"
temps cuisson pate lorrain,84,84,90,79.48,0.17,https://www.neuhauser.fr/produits/pate-lorrain/236,0,0,0.00,0.08,120000,"[14,14,100,14,14,57,14,14,100,14,14,14]",1585139026,"Image, Video Carousel"
cuisson croissant congelé,16,16,90,76.74,0.00,https://www.neuhauser.fr/produits/pain-au-chocolat-4/130,0,0,0.00,0,40900,"[18,65,82,65,53,41,29,53,41,82,100,82]",1583439949,"Reviews, Featured snippet, Image, Video Carousel, People also ask"
pastel de,7,7,90,82.89,0.00,https://www.neuhauser.fr/produits/pastel-de-nata/158,0,0,0.00,0,722000000,"[23,3,18,5,5,8,100,5,3,3,3,8]",1584165735,"Local pack, Image pack, Reviews, Image, Video Carousel"
pain poids,88,88,90,79.3,0.00,https://www.neuhauser.fr/produits/batard-campagne-1/80,0,0,0.00,0,36200000,"[15,12,12,4,19,4,4,4,12,8,4,100]",1585429231,"Image pack, Featured snippet, Image, Video Carousel, People also ask"
cocoa api,71,71,90,65.39,0.00,https://www.neuhauser.fr/en/products/cocoa-and-hazelnut-croissant-palm-oil-free/245,0,0,0.00,0,21600000,"[13,22,13,0,13,100,13,13,13,81,13,44]",1583112964,"Knowledge panel, Site links, Video, Video Carousel"
fournisseur en patisserie,41,41,90,66.68,0.00,https://www.neuhauser.fr/nos-convictions,0,0,0.00,0.54,373000,"[11,22,100,11,22,78,11,22,11,56,11,11]",1584486815,"Local pack, Site links, Reviews"
chocolat croissant,83,83,90,84.18,0.00,https://www.neuhauser.fr/produits/croissant-patissier-chocolat/117,0,0,0.00,0.54,14200000,"[11,56,100,11,33,11,33,11,33,11,11,22]",1584309726,"Knowledge panel, Reviews, Image, Video Carousel"
pain pepite chocolat boulangerie,58,58,90,85.75,0.00,https://www.neuhauser.fr/produits/pains-au-lait-aux-pepites-de-chocolat/217,0,0,0.00,0.01,607000,"[20,20,80,20,20,100,20,20,20,20,20,20]",1584842583,"Image pack, Image, Video Carousel"
2 pain,8,8,90,81.53,0.00,https://www.neuhauser.fr/produits/1-2-pain-blanc-29-cm/271,2,0.06,0.00,0,1370000000,"[100,11,11,11,11,44,44,11,11,11,11,11]",1583400281,"Image pack, Reviews, Image, Video Carousel"
pain au chocolat et croissant,96,96,90,80.51,0.00,https://www.neuhauser.fr/produits/pain-au-chocolat-4/130,0,0,0.00,0,6670000,"[53,41,53,29,41,41,53,53,65,100,82,100]",1583496295,"Knowledge panel, Reviews, Image, Video Carousel"
french pâtisserie,91,91,90,76.11,0.00,https://www.neuhauser.fr/,0,0,0.00,0.01,66700000,"[29,14,14,100,14,29,14,14,14,100,14,14]",1583590715,"Local pack, Image pack, Site links, Reviews, Image, Video Carousel"
croissant au levain,35,35,90,69.31,0.00,https://www.neuhauser.fr/produits/croissant-prestige/89,0,0,0.00,0,412000,"[100,10,6,1,1,4,1,1,4,24,24,15]",1585234891,"Image pack, Image, Video Carousel"
boulangerie espagnol,93,93,90,84.52,0.00,https://www.neuhauser.fr/qui-sommes-nous,0,0,0.00,0,1580000,"[64,50,64,64,64,50,64,100,79,100,79,64]",1583966935,"Image pack, Reviews, Featured snippet, Image, Video Carousel"
brioche tressée pepite de chocolat,39,39,90,80.92,0.00,https://www.neuhauser.fr/produits/brioche-tressee-aux-pepites-de-chocolat/201,0,0,0.00,0.09,195000,"[0,0,0,0,0,0,0,0,0,0,100,100]",1583647403,"Image pack, Reviews, Video, Image, Video Carousel"
fourniture pour patisserie boulangerie,32,32,90,65.92,0.00,https://www.neuhauser.fr/nos-convictions,0,0,0.00,1,1300000,"[20,20,100,0,100,0,20,20,60,20,20,20]",1584899998,"Local pack, Site links, Featured snippet, AdWords bottom"
support viennoiserie,47,47,90,86.69,0.00,https://www.neuhauser.fr/qui-sommes-nous,0,0,0.00,1,2500000,"[33,67,33,33,67,100,67,33,33,33,33,33]",1584198237,"Image pack, Reviews, Video"
le paté lorrain,74,74,90,83.2,0.19,https://www.neuhauser.fr/produits/pate-lorrain/236,0,0,0.00,0.04,417000,"[67,44,2,2,2,2,6,2,2,100,29,100]",1583248815,"Reviews, Image, Video Carousel"
faire un pain bagnat,69,69,90,82.98,0.00,https://www.neuhauser.fr/produits/pain-bagnat/50,0,0,0.00,0,1780000,"[43,57,14,14,71,100,14,100,57,29,14,14]",1583655236,"Reviews, Image, Video Carousel"
filet à baguette,89,89,90,72.23,0.00,https://www.neuhauser.fr/,0,0,0.00,1,85400000,"[0,50,75,25,100,50,50,25,25,25,100,25]",1584396786,"Image pack, Reviews, Image"
patisserie gourmande recrutement,50,50,90,77.44,0.00,https://www.neuhauser.fr/,0,0,0.00,0.11,43200,"[56,11,100,11,11,11,11,11,11,22,100,78]",1583938441,"Site links, Reviews"
boulangerie neuhauser maubeuge,3,3,90,84.52,0.00,https://www.neuhauser.fr/,8,0.26,0.00,0,87,"[100,50,25,50,25,25,25,25,25,50,75,25]",1585537098,"Knowledge panel, Image pack"
fond de tartelette pret a garnir,97,97,70,59.47,0.20,https://www.neuhauser.fr/produits/fond-de-tarte-sucre-o22-cm/185,0,0,0.00,0.99,0,"[1,1,15,100,19,36,1,1,1,3,1,3]",1583297307,"Image pack, Reviews, Video, Image"
acheter pain panini,72,72,70,81.98,0.47,https://www.neuhauser.fr/produits/panini-120g/48,0,0,0.00,0.61,7930000,"[11,11,11,11,11,11,11,78,11,100,11,11]",1583370554,"Image pack, Reviews, Image, Shopping ads, Video Carousel"
poids d une ficelle de pain,21,21,70,75.87,0.00,https://www.neuhauser.fr/produits/ficelle-1/82,0,0,0.00,0,445000,"[14,14,14,100,14,57,14,57,14,29,29,14]",1583577096,"Image pack, Reviews, Video, Featured snippet, Image, People also ask"
offre emploi boulangerie industrielle,50,50,70,64.17,0.00,https://www.neuhauser.fr/,0,0,0.00,0,86,"[100,33,33,33,33,33,100,33,100,0,33,0]",1583086956,"Site links, Jobs search"
mini chausson,45,45,70,75.47,0.00,https://www.neuhauser.fr/produits/mini-chausson-aux-pommes/110,0,0,0.00,0.73,2940000,"[44,33,44,11,11,33,100,11,11,11,11,44]",1583329873,"Image pack, Site links, Reviews, Image, Video Carousel"
patisserie tarascon,29,29,70,80.93,0.00,https://www.neuhauser.fr/,0,0,0.00,0,66,"[60,100,20,60,20,40,20,40,40,20,40,20]",1583970387,"Local pack, Image pack, Reviews, Video"
pain longuet,88,88,70,84,0.00,https://www.neuhauser.fr/produits/petit-pain-mix-rustique/258,0,0,0.00,0,1360000,"[4,1,1,1,1,1,1,1,1,10,1,100]",1584170700,"Image pack, Video"
boulangerie tresse,36,36,70,89.2,0.00,https://www.neuhauser.fr/produits/brioche-tressee-nature/199,0,0,0.00,0,192000,"[20,20,20,20,40,60,20,80,20,20,60,100]",1585342728,"Knowledge panel, Image pack, Image, Video Carousel"
dark frozen,71,71,70,69.62,0.00,https://www.neuhauser.fr/en/products/dark-chocolate-chip-brioche/197,0,0,0.00,0,682000000,"[14,14,43,0,0,0,100,14,14,14,43,0]",1583240146,"Image pack, Reviews, Video Carousel"
boulanger lille horaire,85,85,70,85.79,0.00,https://www.neuhauser.fr/,0,0,0.00,0,3070000,"[20,20,40,40,100,40,80,60,20,20,20,60]",1584800817,"Local pack, Video"
comment congeler du raisin,58,58,70,74.77,0.00,https://www.neuhauser.fr/produits/pain-aux-raisins-2/131,0,0,0.00,0,514000,"[0,50,0,0,0,0,50,50,100,50,50,50]",1585440184,"Image pack, Site links, Video, Featured snippet, Image, People also ask"
poids d un flan patissier,75,0,70,84.08,0.00,https://www.neuhauser.fr/produits/tarte-au-flan/157,0,0,0.00,0,86,"[11,11,11,11,33,11,100,11,11,44,11,22]",1585555228,"Image pack, Featured snippet, Image"
fabricant surgelés,48,48,70,65.07,0.00,https://www.neuhauser.fr/qui-sommes-nous,0,0,0.00,0.08,795000,"[14,14,29,43,14,14,14,14,14,14,14,100]",1583860408,"Local pack, Image pack, Reviews, Video Carousel"
sweet crust,32,32,70,71.8,0.00,http://www.neuhauser.fr/en/products/sweet-crust-tart-base-O10-cm/184,0,0,0.00,0,99900000,"[20,0,20,0,100,0,0,0,40,0,0,20]",1583460148,"Image pack, Reviews, Image, Video Carousel"
pastel a manger,61,61,70,80.24,0.00,https://www.neuhauser.fr/produits/pastel-de-nata/158,0,0,0.00,0.15,148000000,"[33,33,100,33,100,33,33,67,100,33,33,33]",1584929008,"Image pack, Image, Video Carousel"
tarif viennoiserie,35,35,70,81.21,0.00,https://www.neuhauser.fr/produits/viennoiseries,0,0,0.00,0.05,192000,"[100,22,100,33,44,22,78,11,56,22,11,78]",1585310479,"Site links, Featured snippet"
poids croissant boulangerie,41,41,70,74.61,0.00,https://www.neuhauser.fr/produits/croissant-prestige/89,0,0,0.00,0,211000,"[13,3,67,3,3,5,3,3,3,5,3,100]",1584914925,"Image pack, Featured snippet, Image, Video Carousel, People also ask"
grossiste pour boulangerie patisserie,51,51,70,63.48,0.00,https://www.neuhauser.fr/produits,0,0,0.00,0.43,1940000,"[20,60,20,20,100,20,60,20,60,20,20,20]",1584806495,"Local pack, Site links, Featured snippet"
brioche individuelle chocolat,45,45,70,81.03,0.00,https://www.neuhauser.fr/produits/briochettes-aux-pepites-de-chocolat-noir/197,0,0,0.00,0,352000,"[0,0,0,0,0,0,0,0,0,0,100,50]",1584253856,"Reviews, Image, Video Carousel"
poids d une baguette de pain tradition,74,74,70,72.85,0.00,https://www.neuhauser.fr/produits/baguette-blanche-64-cm/86,0,0,0.00,0,368000,"[14,14,71,14,14,43,14,14,29,100,14,14]",1584512548,"Site links, Reviews, Featured snippet, Image, People also ask"
ou acheter pain pour pan bagnat,33,33,70,80.32,0.00,https://www.neuhauser.fr/produits/pain-bagnat/50,0,0,0.00,0.18,149000,"[0,33,11,11,11,100,11,56,11,33,11,56]",1584759593,"Image pack, Reviews, Image, Video Carousel"
catalogue patisserie,13,13,70,65.95,0.00,https://www.neuhauser.fr/,0,0,0.00,0.12,1630000,"[14,100,29,14,71,14,14,14,14,14,14,14]",1585098015,Image pack
le petit pain,59,59,70,86.67,0.00,https://www.neuhauser.fr/produits/petit-pain/34,0,0,0.00,0,242000000,"[100,14,57,14,43,14,14,14,14,14,14,14]",1585202415,"Local pack, Image pack, Image, Video Carousel"
pain precuit congelé,60,60,70,78.29,0.47,https://www.neuhauser.fr/,0,0,0.00,0.98,220000,"[14,14,14,100,14,43,14,29,14,14,14,14]",1584896378,"Image pack, Featured snippet, Shopping ads"
chouquette surgelée,33,33,70,79.21,0.00,https://www.neuhauser.fr/produits/viennoiseries,0,0,0.00,0.48,94,"[0,44,11,11,11,100,78,11,11,11,11,11]",1585325425,"Image pack, Video, Featured snippet, Image"
poids pate a pizza 33 cm,60,60,70,66.74,0.00,https://www.neuhauser.fr/produits/plaque-a-pizza-prepoussee-rectangle-40x60-cm/188,0,0,0.00,0.01,2230000,"[14,14,14,43,100,14,14,14,100,14,14,14]",1584178177,"Image pack, Reviews, Featured snippet, Image, People also ask"
pasteis picard,14,14,70,80.35,0.00,https://www.neuhauser.fr/produits/pastel-de-nata/158,0,0,0.00,0.27,82,"[33,100,33,67,33,33,100,67,33,33,33,33]",1583395353,"Image pack, Reviews, Video, Image"
service client boulanger numero,94,94,70,77.7,0.68,https://www.neuhauser.fr/,0,0,0.00,0.46,166000,"[100,20,20,80,20,20,20,60,20,20,20,40]",1584788567,"Image pack, Site links, Featured snippet, People also ask"
surgelés pas cher,69,69,70,84.54,0.76,https://www.neuhauser.fr/produits/viennoiseries,0,0,0.00,0.98,2250000,"[9,3,3,3,9,3,6,3,44,3,34,100]",1583373874,"Image pack, Site links, Reviews"
fournil de france,47,47,70,79.89,0.00,https://www.neuhauser.fr/,0,0,0.00,0,99,"[3,6,3,100,3,6,13,3,16,3,3,3]",1584252235,"Local pack, Image pack, Reviews, Video, Video Carousel, FAQ"
creative croissants,16,16,70,80.85,0.00,https://www.neuhauser.fr/en/products/aprico-croissant/249,0,0,0.00,0,15500000,"[0,0,0,0,0,0,0,0,0,100,0,0]",1584792185,"Image pack, Image, Video Carousel"
